o3_AQI,f0_,f1_,f2_,f3_,DayLoc
73.0,22.6,0.0,1.0,100.0,1998-12-21 Illinois Cook
79.28571428571429,30.15714285714285,0.0,1.0,100.0,1998-12-22 Wyoming Sheridan
84.66666666666667,27.6,0.0,1.0,100.0,1998-12-23 Illinois Cook
46.0,11.0,0.0,1.0,100.0,1998-12-24 Illinois Cook
80.94444444444444,28.127777777777776,0.0,1.0,100.0,1998-12-25 Idaho Canyon
44.142857142857146,18.414285714285715,0.0,1.0,100.0,1998-12-28 Idaho Bannock
85.58823529411765,31.03529411764706,0.0,1.0,100.0,1998-12-31 Wyoming Sheridan
62.68965517241379,18.55344827586207,0.0,1.0,100.0,1999-01-01 Colorado Denver
52.12068965517241,14.198275862068966,0.0,1.0,100.0,1999-01-02 Alabama Jefferson
47.15062761506275,12.95020920502092,0.0,1.0,100.0,1999-01-03 Alabama Jefferson
68.94339622641509,20.89622641509434,0.0,1.0,100.0,1999-01-04 Alabama Jefferson
69.32727272727274,21.55818181818181,0.0,1.0,100.0,1999-01-05 Washington Spokane
65.98480243161094,19.886930091185413,0.0,1.0,100.0,1999-01-06 Alabama Jefferson
64.83606557377048,19.603278688524583,0.0,1.0,100.0,1999-01-07 Colorado Denver
65.23287671232876,19.794520547945204,0.0,1.0,100.0,1999-01-08 Washington Pierce
55.74385964912281,15.776140350877192,0.0,1.0,100.0,1999-01-09 Montana Lewis and Clark
61.82608695652175,18.19710144927536,0.0,1.0,100.0,1999-01-10 Louisiana East Baton Rouge
60.80645161290322,17.517741935483873,0.0,1.0,100.0,1999-01-11 Texas Dallas
56.516717325227965,16.299696048632224,0.0,1.0,100.0,1999-01-12 Montana Flathead
63.56923076923077,19.7,0.0,1.0,100.0,1999-01-13 North Carolina Wake
53.49999999999999,15.257352941176473,0.0,1.0,100.0,1999-01-14 North Carolina Forsyth
54.3469387755102,16.377210884353737,0.0,1.0,100.0,1999-01-15 Idaho Bonner
57.42857142857143,17.24571428571429,0.0,1.0,100.0,1999-01-16 North Carolina Forsyth
59.12162162162162,18.05,0.0,1.0,100.0,1999-01-17 Washington Snohomish
44.484507042253526,12.676338028169011,0.0,1.0,100.0,1999-01-18 North Carolina Haywood
47.19672131147541,12.88360655737705,0.0,1.0,100.0,1999-01-19 North Carolina Wake
56.95774647887324,16.546478873239437,0.0,1.0,100.0,1999-01-20 Oregon Marion
59.24832214765101,17.96711409395973,0.0,1.0,100.0,1999-01-21 Alabama Jefferson
49.74285714285715,13.672857142857142,0.0,1.0,100.0,1999-01-22 Florida Hillsborough
42.78749999999999,11.7225,0.0,1.0,100.0,1999-01-23 Alabama Jefferson
44.83622828784119,12.044665012406949,0.0,1.0,100.0,1999-01-24 California Humboldt
55.35211267605634,15.22112676056338,0.0,1.0,100.0,1999-01-25 Oregon Jackson
60.66279069767442,17.422093023255815,0.0,1.0,100.0,1999-01-26 Louisiana Jefferson
60.34084507042254,17.762535211267604,0.0,1.0,100.0,1999-01-27 Wyoming Sheridan
56.08235294117647,16.44,0.0,1.0,100.0,1999-01-28 Kentucky Jefferson
55.252747252747255,15.95714285714286,0.0,1.0,100.0,1999-01-29 Florida Hillsborough
62.57862903225807,18.752620967741937,0.0,1.0,100.0,1999-01-30 New Jersey Camden
51.05263157894737,14.161052631578947,0.0,1.0,100.0,1999-01-31 Pennsylvania Erie
48.06818181818181,12.964772727272726,0.0,1.0,100.0,1999-02-01 Colorado Denver
44.17821782178218,11.68069306930693,0.0,1.0,100.0,1999-02-02 Montana Missoula
49.13095238095238,13.597619047619048,0.0,1.0,100.0,1999-02-03 New Mexico Bernalillo
45.18181818181818,12.073863636363637,0.0,1.0,100.0,1999-02-04 Texas El Paso
45.45833333333333,12.075793650793653,0.0,1.0,100.0,1999-02-05 California Sutter
52.22641509433963,14.600943396226416,0.0,1.0,100.0,1999-02-06 Alabama Jefferson
51.06363636363637,14.20181818181818,0.0,1.0,100.0,1999-02-07 Louisiana Jefferson
47.71463414634147,13.014634146341464,0.0,1.0,100.0,1999-02-08 Montana Missoula
51.43820224719101,14.126966292134831,0.0,1.0,100.0,1999-02-09 Colorado Denver
47.266666666666666,12.47,0.0,1.0,100.0,1999-02-10 North Carolina Forsyth
50.00806451612903,13.5875,0.0,1.0,100.0,1999-02-11 Alabama Jefferson
43.484210526315785,11.410526315789475,0.0,1.0,100.0,1999-02-12 Washington King
39.08163265306123,10.173469387755102,0.0,1.0,100.0,1999-02-13 Oregon Jackson
46.59593679458239,12.443115124153495,0.0,1.0,100.0,1999-02-14 Montana Lewis and Clark
51.82022471910113,14.008988764044942,0.0,1.0,100.0,1999-02-15 Oregon Lane
